DATES,Enjin Coin,Maker,Solana,Cardano,Monero,Litecoin,Dogecoin,Chainlink,Bitcoin,XRP,Bitcoin Cash,Polygon,Ethereum,Uniswap,VeChain,Curve DAO Token,Avalanche,Algorand,Stellar,IOTA,Cronos,Fantom,Flow,Tezos,Ethereum Classic,Dash,Internet Computer,Elrond,Polkadot,Binance Coin,Terra Classic,Stacks,Wrapped Bitcoin,Axie Infinity,TRON,Zcash,EOS,Hedera Hashgraph,Sand,Filecoin,Tether,Dai,USD Coin,Basic Attention Token,Cosmos,Cosmos.1,TerraUSD,Decentraland,Shiba Inu,Aave
2024-04-19,0.333,2968.3754,143.042,0.4696,119.25,81.179,0.1525,13.8962,64071.26,0.504,480.58,0.6723,3079.58,7.5407,0.0405,0.4354,34.67,0.1749,0.1118,0.2271,0.1231,0.6947,0.8805,0.9865,26.337,29.843,14.0613,41.02,6.7359,559.4601,0.000101,2.4518,64578.7069,6.9616,0.1105,22.397,0.7816,0.0803,0.444,6.147,1.0004,0.9998,1.0,0.2494,8.151,8.151,0.0173,0.4332,2.288e-05,85.85
2024-04-20,0.353,3105.1903,,0.5045,119.39,85.268,0.1626,14.996,64756.57,0.5288,518.18,0.7377,3157.508,7.8599,0.0424,0.4617,38.33,0.1919,0.116,0.2441,0.1308,0.7482,0.9405,1.0821,28.026,31.383,15.5433,44.3795,7.2398,571.0101,0.000113,2.7209,65070.207,7.6139,0.1109,23.255,0.8287,0.0869,0.483,6.593,1.0003,0.9799,0.9999,0.2663,8.6825,8.6825,0.0205,0.4716,2.62e-05,91.71
2024-04-21,0.3342,3003.2904,149.296,0.5018,116.695,84.434,0.1587,14.9595,64657.01,0.5264,504.71,0.7154,3149.715,7.7193,0.0412,0.4532,37.16,0.1873,0.114,0.2384,0.1283,0.7484,0.9215,1.0407,27.626,30.769,15.242,43.431,7.1568,577.2101,0.000108,2.7929,65761.5078,7.5679,0.1114,22.66,0.8129,0.0889,0.4753,6.48,1.0002,0.9996,1.0005,0.2612,8.7627,8.7627,0.0196,0.4618,2.628e-05,91.4226
2024-04-22,0.357,2902.3004,154.7765,0.5195,122.85,86.274,0.1613,15.469,66538.41,0.5633,519.0,0.74,3191.248,8.1109,0.0426,0.4684,39.1806,0.1955,0.1182,0.2449,0.1327,0.7628,0.957,1.0585,28.409,31.782,15.0775,45.04,7.5026,597.8701,0.000111,3.0273,67359.8049,7.761,0.1122,24.142,0.8538,0.0904,0.4927,6.573,1.0004,0.9998,1.0,0.2669,8.92,8.92,0.0197,0.4821,2.692e-05,96.44
2024-04-23,0.359,2927.7604,156.534,0.5047,122.93,85.168,0.1607,15.3223,66353.7,0.5533,508.8,0.7348,3209.605,8.0203,0.0415,0.4661,38.5,0.1937,0.1174,0.2524,0.1311,0.7289,0.9515,1.0559,28.306,31.569,14.458,44.36,7.3444,606.0401,0.000112,2.8893,67366.4065,7.7501,0.1135,24.123,0.8435,0.1575,0.498,6.3853,1.0,0.9997,1.0,0.2726,8.696,8.696,0.0197,0.4786,2.684e-05,94.66
2024-04-24,0.3486,2872.9994,148.9823,0.4773,118.86,84.065,0.1526,14.6202,64049.7,0.5321,481.48,0.7111,3129.995,7.7663,0.0397,0.4427,36.36,0.2115,0.1144,0.2404,0.1245,0.719,0.9465,1.0159,26.73,30.296,13.698,41.9525,6.9854,597.5101,0.000106,2.7048,64125.9061,7.6114,0.1138,22.987,0.826,0.1248,0.4673,6.1117,0.9996,1.0001,1.0,0.2657,8.403,8.403,0.0186,0.4677,2.568e-05,90.74
2024-04-25,0.349,2867.4503,147.4829,0.4752,121.125,84.677,0.153,14.7695,64796.69,0.5303,480.61,0.7249,3174.245,7.9914,0.0398,0.446,35.59,0.1999,0.1138,0.2426,0.1278,0.7565,0.938,1.0274,26.765,30.776,13.789,42.7465,6.9465,615.72,0.00011,2.7201,64431.2069,7.4599,0.1174,23.432,0.8517,0.1196,0.47,6.0687,0.9998,0.9998,1.0011,0.2635,8.421,8.421,0.019,0.4709,2.57e-05,91.51
2024-04-26,0.342,2866.9203,142.8627,0.4667,121.095,88.358,0.1494,14.6836,63939.27,0.5279,488.68,0.7121,3143.203,7.7659,0.0398,0.4395,34.407,0.1976,0.114,0.2333,0.1254,0.7258,0.911,1.0128,27.668,30.497,13.054,42.847,6.8541,601.2501,0.000108,2.5783,63746.5076,7.356,0.1204,23.062,0.8403,0.1112,0.4605,6.002,0.9996,1.0,1.0,0.2616,8.3085,8.3085,0.0193,0.4518,2.521e-05,91.0455
2024-04-27,0.331,2968.9454,,0.4646,121.145,83.388,0.1477,14.1848,63233.89,0.5186,473.85,0.7295,3235.835,7.9552,0.0393,0.4419,34.3256,0.1981,0.1141,0.2341,0.127,0.7274,0.9045,1.005,27.455,29.489,13.301,41.38,6.7884,594.5001,0.000107,2.5501,63537.0076,7.4593,0.1203,23.099,0.8175,0.1064,0.4565,5.9208,0.9993,0.9845,1.0017,0.2582,8.395,8.395,0.0189,0.4521,2.476e-05,91.964
2024-04-28,0.3335,3113.6603,142.1495,0.4703,125.08,85.357,0.1502,14.098,63663.05,0.5188,482.05,0.7423,3310.113,7.984,0.0394,0.4525,33.93,0.193,0.1123,0.2344,0.132,0.7178,0.918,1.0168,28.954,29.918,13.57,40.44,6.8749,604.7601,0.000108,2.4695,63200.0075,7.4516,0.1213,23.063,0.819,0.1035,0.4601,5.893,1.0013,1.0001,1.0014,0.26,8.195,8.195,0.019,0.4451,2.422e-05,91.78
2024-04-29,0.317,2823.3353,135.0736,0.4535,124.49,82.363,0.1408,14.0098,62943.49,0.5153,460.59,0.6973,3175.905,7.6127,0.0395,0.4269,35.28,0.1903,0.112,0.2222,0.1281,0.7092,0.8825,0.9703,27.218,29.356,13.425,39.4,6.5523,590.04,0.000102,2.471,64000.0076,7.17,0.1189,22.221,0.7936,0.1031,0.4359,5.8085,0.9997,1.0,1.0001,0.2478,8.16,8.16,0.0191,0.4312,2.409e-05,87.99
2024-04-30,0.302,2663.0604,125.1537,0.439,118.815,78.814,0.132,13.0373,59868.89,0.4991,431.17,0.6586,2962.47,6.9879,0.036,0.4041,32.68,0.1754,0.1076,0.2108,0.1346,0.6469,0.8315,0.8996,25.258,27.562,12.87,37.551,6.1807,569.2101,0.0001,2.1567,60334.1088,6.6065,0.1186,21.053,0.7542,0.0938,0.4117,5.621,0.9991,0.9998,0.9998,0.2343,8.4392,8.4392,0.0176,0.4101,2.238e-05,83.28
2024-05-01,0.3098,2655.9302,131.7464,0.4465,122.985,79.043,0.127,13.1148,57293.55,0.5134,415.3,0.6822,2937.512,6.9454,0.0352,0.4151,33.29,0.1786,0.111,0.2107,0.1278,0.6605,0.8385,0.9069,25.098,28.102,13.152,37.94,6.7872,,9.9e-05,2.1396,58200.0069,6.99,0.1203,21.586,0.7683,0.0995,0.4185,5.7089,0.9986,0.9999,1.0,0.2346,8.732,8.732,0.0181,0.4195,2.263e-05,83.6305
2024-05-02,0.31,2767.9703,136.649,0.4549,123.235,80.184,0.1315,13.6449,58743.14,0.5211,425.64,0.7217,2986.623,7.0857,0.0351,0.4249,33.59,0.1813,0.1103,0.2193,0.1282,0.6717,0.8705,0.9348,25.628,29.215,13.518,39.46,7.2821,,0.000103,2.0854,59999.8079,7.29,0.1228,22.674,0.8227,0.1003,0.4346,5.929,1.0,1.0,1.0001,0.2409,8.643,8.643,0.0192,0.4311,2.28e-05,84.94
2024-05-03,0.3215,2957.6205,143.8833,0.4711,123.93,82.351,0.1442,14.159,62928.89,0.5342,455.02,0.7382,3114.8,7.5311,0.0373,0.4408,35.57,0.1936,0.1118,0.2292,0.1337,0.7013,0.9076,0.9814,27.221,29.994,13.613,41.608,7.3272,,0.000107,2.3778,63201.906,7.528,0.124,23.232,0.8374,0.1113,0.4531,6.0451,1.0006,1.0002,0.9999,0.2513,8.8501,8.8501,0.0197,0.4481,2.445e-05,88.83
2024-05-04,0.335,2872.5204,,0.4684,126.03,82.318,0.1618,14.3715,63880.21,0.5333,466.37,0.7351,3128.24,7.5758,0.0373,0.4406,37.37,0.1949,0.1109,0.2294,0.1328,0.6999,0.917,0.9732,27.167,29.513,13.166,41.52,7.17,,3.5e-05,2.402,63858.8084,7.4868,0.1226,23.304,0.8203,0.1096,0.4532,6.057,1.0002,0.9999,1.0014,0.2503,8.691,8.691,0.0195,0.4503,2.505e-05,89.14
2024-05-05,0.3171,2907.5804,145.5245,0.4612,131.045,81.441,0.1607,14.363,63746.0,0.5298,468.32,0.7335,3137.79,7.5307,0.0373,0.4419,37.37,0.1969,0.111,0.2282,0.1326,0.7108,0.911,0.9652,27.789,29.137,12.9948,41.5775,7.3458,,0.000109,2.3347,63898.4061,7.48,0.1211,23.123,0.822,0.1105,0.4524,6.162,1.0001,1.0013,1.0001,0.2494,9.331,9.331,0.0221,0.4489,2.47e-05,89.99
2024-05-06,0.318,2778.7862,154.5399,0.46,132.225,81.238,0.1577,14.7393,63301.55,0.5465,476.99,0.7196,3077.12,7.5728,0.0359,0.4396,37.11,0.1939,0.1097,0.2319,0.1289,0.6977,0.9015,0.9483,27.257,29.313,12.805,40.6865,7.2152,,0.000109,2.2006,63000.0075,7.336,0.1191,23.207,0.8293,0.1138,0.4491,6.028,1.0,0.9998,1.0,0.2463,9.2073,9.2073,0.0213,0.4403,2.387e-05,87.91
2024-05-07,0.3141,2801.7564,151.5497,0.4477,127.35,81.921,0.1532,14.2773,62973.05,0.5342,478.97,0.705,3047.968,7.4929,0.0355,0.4315,35.31,0.1949,0.108,0.2247,0.1258,0.6923,0.8995,0.9384,27.597,28.921,12.3974,40.0105,7.1306,,0.000105,2.1396,62361.8082,7.3607,0.1212,22.851,0.8033,0.1079,0.4399,5.773,1.0,0.9991,0.9999,0.2443,9.2256,9.2256,0.0213,0.4365,2.299e-05,87.98
2024-05-08,0.306,2694.1893,141.1609,0.4555,130.2,80.945,0.1444,13.7908,61568.87,0.5207,448.51,0.6781,2950.865,7.2704,0.0351,0.4342,34.0,0.1874,0.1073,0.217,0.1248,0.658,0.8815,0.9148,27.031,29.132,12.017,39.592,6.9654,,0.000103,2.0558,61000.0073,7.182,0.1228,23.134,0.7946,0.1059,0.4306,5.703,0.9996,0.9994,1.002,0.2422,9.0841,9.0841,0.0212,0.4269,2.253e-05,86.2666
2024-05-09,0.3135,2748.2674,150.3902,0.4588,133.2,82.337,0.1504,14.1915,62633.68,0.5192,447.64,0.691,3021.51,7.4603,0.0357,0.4439,35.06,0.1912,0.1086,0.2249,0.1274,0.7075,0.91,0.9345,27.586,30.029,12.171,40.259,7.0303,,0.000107,2.1007,63200.0075,7.35,0.1263,23.532,0.8128,0.1097,0.4386,5.8503,0.9999,1.0004,0.9999,0.2451,9.0223,9.0223,0.0223,0.4315,2.349e-05,89.8093
2024-05-10,0.3045,2648.7803,146.1699,0.4467,132.755,80.028,0.1434,13.6188,60501.2,0.5014,423.57,0.6688,2892.22,7.0674,0.0347,0.4219,33.71,0.1829,0.1063,0.2123,0.1226,0.705,0.8635,0.9005,26.348,28.983,11.859,39.7995,6.7908,,0.000103,2.0141,60000.0072,7.11,0.1269,22.917,0.787,0.1057,0.4214,5.623,1.0006,1.0003,1.0001,0.2364,8.641,8.641,0.0221,0.4128,2.242e-05,83.74
2024-05-11,0.3065,2705.8013,,0.4397,130.785,81.701,0.1442,13.3583,60996.96,0.5069,431.4,0.6832,2922.02,7.0776,0.0346,0.4274,33.4701,0.1803,0.1058,0.2121,0.1241,0.7168,0.8515,0.9144,26.479,28.904,11.8652,39.7755,6.7175,,0.000105,1.9772,61020.7065,7.0665,0.127,22.744,0.7818,0.1067,0.4245,5.6525,0.9997,1.0003,0.9999,0.2323,8.504,8.504,0.0239,0.4171,2.249e-05,82.26
2024-05-12,0.309,2691.2703,144.7764,0.4377,134.015,81.718,0.1411,13.4967,61272.65,0.5006,431.8,0.6737,2922.41,7.075,0.0343,0.4186,33.4775,0.1769,0.1047,0.2083,0.1249,0.7096,0.835,0.8914,26.63,27.998,11.716,38.64,6.6788,,0.000105,1.9861,61329.2065,6.9612,0.127,22.606,0.7767,0.109,0.4187,5.603,0.9995,0.9998,1.0,0.2266,8.549,8.549,0.0234,0.41,2.23e-05,82.98
2024-05-13,0.318,2711.3104,148.9115,0.4415,135.38,80.976,0.1507,13.5018,63089.33,0.5075,441.95,0.6686,2954.08,7.023,0.0338,0.4168,32.89,0.1777,0.104,0.2093,0.1236,0.6836,0.848,0.8875,26.474,28.247,11.804,38.57,6.6941,,0.000105,2.0189,62885.8083,6.8496,0.1263,21.946,0.7906,0.1075,0.4187,5.601,0.9998,0.9997,0.9999,0.2299,8.3981,8.3981,0.0229,0.4099,2.335e-05,83.4019
2024-05-14,0.287,2686.5103,143.1432,0.43,132.775,79.307,0.1452,13.036,61579.46,0.504,431.97,0.6583,2891.118,6.8231,0.0333,0.4044,31.57,0.1713,0.1019,0.2025,0.1197,0.6465,0.8185,0.8811,25.53,27.683,11.9085,37.781,6.5374,,0.000103,1.8944,61680.3081,6.69,0.1254,22.143,0.7653,0.1053,0.4058,5.3791,0.9994,0.9995,1.0,0.2251,8.1212,8.1212,0.0212,0.4036,2.296e-05,80.42
2024-05-15,0.302,2808.6544,156.5951,0.4546,134.285,82.277,0.1564,13.8687,65981.66,0.5195,464.06,0.6884,3023.498,7.3939,0.0354,0.4246,34.68,0.182,0.1068,0.2166,0.1255,0.7545,0.8725,0.9159,27.183,29.107,12.496,40.33,6.9936,,0.00011,2.1823,66314.3048,7.2465,0.1265,23.174,0.8015,0.1109,0.4421,5.786,1.0003,0.9995,1.0,0.2361,8.509,8.509,0.0227,0.4305,2.525e-05,86.09
2024-05-16,0.3,2705.8253,158.8745,0.4555,133.36,82.046,0.1496,14.9416,65279.32,0.5172,444.56,0.6867,2938.16,7.2353,0.0352,0.4174,34.45,0.1741,0.1067,0.2125,0.1238,0.8002,0.865,0.9167,27.099,29.232,12.1715,39.82,6.9251,,0.000107,1.9798,65210.8086,7.1839,0.1254,23.527,0.8025,0.1123,0.433,5.7536,1.0002,0.9995,0.9999,0.2375,8.534,8.534,0.0221,0.4284,2.456e-05,85.94
2024-05-17,0.32,2787.1693,168.7765,0.4827,135.47,83.672,0.1547,16.174,66926.64,0.5241,466.83,0.7147,3090.278,7.5295,0.036,0.4323,36.45,0.1843,0.1088,0.2205,0.1262,0.786,0.9035,0.9458,28.305,29.912,13.104,40.673,7.1856,,3.3e-05,2.0846,66854.8048,7.4364,0.1249,23.68,0.8241,0.1149,0.4494,5.89,1.0003,1.0,1.0001,0.2461,8.656,8.656,0.0225,0.4373,2.502e-05,88.32
2024-05-18,0.3211,2824.6703,,0.4829,135.72,83.994,0.1535,16.2684,66991.2,0.5215,476.73,0.7101,3120.4,7.9259,0.0353,0.4348,37.24,0.1832,0.1081,0.2181,0.1251,0.8967,0.9015,0.9485,28.611,29.875,13.2281,40.502,7.1625,,0.000108,2.0584,68445.305,7.4369,0.1232,23.496,0.815,0.1146,0.4463,5.849,1.0002,1.001,1.0,0.2457,8.663,8.663,0.0222,0.4355,2.476e-05,88.41
2024-05-19,0.3095,2775.5733,170.0486,0.4703,134.755,82.422,0.1492,16.5,66156.45,0.5098,485.04,0.6859,3074.857,7.6558,0.0343,0.4196,35.6,0.1765,0.1056,0.2059,0.1221,0.8461,0.8695,0.9122,27.753,28.973,12.6182,38.274,6.9612,,0.000104,1.9568,66346.6095,7.122,0.1214,23.253,0.7866,0.111,0.4273,5.55,0.9999,0.9814,1.0,0.2372,8.208,8.208,0.0212,0.4199,2.386e-05,85.36
2024-05-20,0.334,3167.9804,183.9158,0.4891,134.905,86.344,0.1582,16.8545,69522.56,0.5317,504.96,0.7309,3501.621,8.9659,0.0368,0.4629,40.13,0.1888,0.1125,0.2272,0.1284,0.9058,0.954,0.9694,30.786,30.558,13.5656,40.5285,7.4142,,0.00011,2.1406,72558.2118,7.856,0.1229,24.388,0.8448,0.1175,0.4596,6.1705,1.0001,1.0001,1.0,0.2521,8.9172,8.9172,0.023,0.4659,2.607e-05,98.14
2024-05-21,0.356,3062.1403,177.9604,0.4954,136.065,88.085,0.1665,16.6917,69711.51,0.5396,514.83,0.7254,3745.907,9.5516,0.0365,0.4859,41.22,0.1881,0.1122,0.233,0.125,0.8766,0.9595,0.9954,31.322,30.872,13.306,41.2885,7.5842,,0.00011,2.1682,71432.2116,7.9232,0.1234,24.457,0.8734,0.1151,0.4683,6.2418,0.9998,0.9989,1.0,0.2556,8.7811,8.7811,0.0228,0.4676,2.611e-05,97.13
2024-05-22,0.3581,2941.2513,177.5535,0.4802,138.29,85.737,0.1662,16.3259,69411.32,0.5262,499.22,0.7191,3748.24,9.1663,0.0358,0.4669,39.97,0.1855,0.1106,0.2297,0.1259,0.8429,0.9385,0.9683,30.361,30.685,12.8202,39.19,7.4329,,0.000116,2.0606,68251.5081,7.7006,0.1203,24.507,0.8441,0.1134,0.4553,6.0945,1.0002,0.9982,1.0,0.2506,8.5587,8.5587,0.0235,0.4595,2.532e-05,94.31
2024-05-23,0.3355,2836.3304,172.1526,0.4586,140.315,83.493,0.1574,16.0775,67753.41,0.517,487.72,0.7169,3756.309,9.034,0.0351,0.4451,38.51,0.1779,0.1092,0.2205,0.1224,0.8204,0.903,0.9329,32.529,29.771,12.286,37.994,7.1432,,0.000111,2.0033,67942.2112,7.4575,0.1144,23.842,0.8033,0.109,0.4333,5.79,0.9995,0.9999,1.0,0.2406,8.251,8.251,0.0223,0.4388,2.458e-05,95.388
2024-05-24,0.3476,2746.9454,168.35,0.4588,141.98,85.276,0.1643,17.2117,68849.43,0.5321,497.53,0.7228,3732.081,10.223,0.0353,0.4873,37.99,0.1887,0.1102,0.23,0.1209,0.8064,0.938,0.9772,31.73,30.479,12.4175,38.5965,7.2271,,0.000114,1.9718,69044.1098,8.2,0.1154,26.989,0.8372,0.108,0.4478,5.817,0.9998,1.0001,1.0,0.2467,8.457,8.457,0.0224,0.454,2.44e-05,99.4357
2024-05-25,0.3494,2785.2804,,0.4593,141.635,84.825,0.1706,17.3492,69096.85,0.5399,492.86,0.7269,3745.765,11.0526,0.0355,0.4955,38.28,0.1934,0.1109,0.2299,0.1211,0.8117,0.9395,0.9982,31.462,30.483,12.32,39.2385,7.3461,,0.000114,1.9946,68566.6097,7.97,0.1136,26.905,0.8472,0.1086,0.453,6.007,0.9998,0.9997,1.0,0.2492,8.4677,8.4677,0.0224,0.4603,2.507e-05,105.2
2024-05-26,0.342,2841.5504,162.025,0.4581,142.8,83.768,0.1674,17.0788,68683.35,0.5296,483.46,0.7171,3858.96,11.3202,0.0356,0.483,36.73,0.1887,0.1086,0.2248,0.1189,0.8069,0.9165,0.9581,32.106,29.746,12.037,38.8835,7.5475,,0.000111,1.9678,68571.805,7.75,0.1129,26.454,0.8294,0.1067,0.442,5.85,0.9995,0.9994,1.0,0.2446,8.399,8.399,0.0222,0.4475,2.431e-05,109.5788
2024-05-27,0.384,2760.3224,170.4281,0.468,143.87,85.437,0.1688,18.7788,69590.89,0.5348,490.13,0.7495,3889.067,11.1519,0.0366,0.4963,38.23,0.1968,0.1104,0.2325,0.1217,0.826,0.966,1.0005,32.0,30.931,12.376,39.859,7.6628,,0.000115,2.0744,69684.5083,7.9487,0.1123,27.349,0.8446,0.1068,0.462,6.112,0.9992,0.9998,0.9999,0.2509,8.6883,8.6883,0.0224,0.475,2.549e-05,108.65
2024-05-28,0.3655,2714.4002,169.5611,0.4572,141.93,83.024,0.1646,18.4554,68241.51,0.5264,468.26,0.7354,3828.275,11.077,0.0358,0.4898,36.98,0.1959,0.1078,0.2306,0.1179,0.8246,0.9395,0.9848,31.612,30.234,12.085,39.91,7.3916,,0.000114,1.9817,68706.0082,7.74,0.1114,26.619,0.817,0.1047,0.4511,5.933,0.999,1.0003,1.0001,0.2472,8.714,8.714,0.0224,0.4579,2.671e-05,106.33
2024-05-29,0.357,2691.0704,168.9038,0.452,138.7,83.551,0.1642,18.5609,67410.37,0.5228,465.74,0.7187,3749.71,10.4929,0.0351,0.4837,36.14,0.1904,0.1065,0.2257,0.1167,0.808,0.9105,0.951,30.445,29.923,12.0532,40.06,7.1721,,0.000113,1.9313,67600.0081,7.8057,0.1122,27.057,0.8107,0.1032,0.4449,5.7788,0.9987,0.9998,1.0,0.2426,8.628,8.628,0.0223,0.4551,2.753e-05,103.6507
2024-05-30,0.3564,2692.7154,167.2733,0.4476,146.88,84.02,0.1595,17.9115,68469.51,0.5188,467.22,0.6994,3737.718,10.6686,0.0343,0.4706,35.95,0.1911,0.1067,0.2202,0.1164,0.7808,0.893,0.9624,29.907,29.982,11.961,39.3645,7.0082,,0.000121,1.9104,68378.805,7.4685,0.1119,26.609,0.8131,0.1007,0.4383,5.805,0.9997,0.9997,1.0,0.244,8.542,8.542,0.0237,0.445,2.589e-05,102.88
2024-05-31,0.313,2703.1204,166.512,0.45,148.41,83.418,0.1595,18.531,67630.41,0.5176,457.6,0.697,3790.107,10.2225,0.0339,0.4619,36.0,0.1896,0.1062,0.219,0.1133,0.7948,0.879,0.9605,29.818,30.3,11.8427,38.9954,6.9838,,0.000119,1.8253,68282.6097,7.4,0.1121,26.917,0.8139,0.1001,0.4293,5.727,0.999,1.0002,1.0014,0.2427,8.291,8.291,0.0244,0.4444,2.54e-05,103.7074
2024-06-01,0.31,2672.0103,,0.4503,148.465,83.293,0.1612,18.5063,67742.95,0.52,462.04,0.7014,3803.65,9.8949,0.0337,0.4732,35.73,0.1887,0.1063,0.2187,0.1119,0.7862,0.8905,0.9404,29.59,30.147,12.0935,38.65,7.0821,,0.000124,1.8363,68927.7113,7.9405,0.1125,26.777,0.8081,0.0999,0.4369,5.793,0.9992,0.9998,1.0,0.2391,8.317,8.317,0.0241,0.4476,2.525e-05,104.0
2024-06-02,0.309,2638.1502,163.0918,0.4457,152.015,82.979,0.1565,18.118,67794.98,0.5126,457.0,0.6915,3785.23,9.4311,0.0333,0.4535,34.88,0.1822,0.1051,0.2137,0.1097,0.7718,0.8752,0.9271,28.923,29.53,11.862,38.17,6.9996,,0.000116,1.8225,68459.4066,7.76,0.1151,26.355,0.7993,0.0992,0.436,5.805,0.9996,1.0001,0.9999,0.2442,8.292,8.292,0.023,0.4449,2.461e-05,102.7667
2024-06-03,0.297,2573.7552,165.5886,0.4603,152.9,83.1,0.1591,17.6656,69097.7,0.5212,467.59,0.7073,3770.815,9.5654,0.0337,0.4559,35.04,0.1858,0.1054,0.2166,0.1095,0.8156,0.88,0.9305,28.759,29.498,11.981,39.186,7.0724,,0.000119,1.8894,68904.4067,8.26,0.1133,25.527,0.8073,0.1013,0.4558,5.7845,1.0,0.9998,0.9999,0.2437,8.336,8.336,0.0233,0.4542,2.444e-05,101.06
2024-06-04,0.293,2634.3004,169.473,0.4615,158.78,83.486,0.1609,17.695,70422.79,0.5259,477.02,0.7138,3806.769,11.4296,0.0343,0.4649,36.07,0.186,0.1063,0.2295,0.1115,0.8331,0.9085,0.9425,29.633,30.006,12.221,39.2335,7.222,,0.000119,2.1535,70781.2116,8.17,0.1144,28.047,0.8111,0.1024,0.4632,5.959,1.0001,0.9998,0.9999,0.2409,8.524,8.524,0.0237,0.4647,2.461e-05,102.63
2024-06-05,0.302,2680.2103,173.2981,0.4631,163.885,84.85,0.1638,17.8043,71216.04,0.527,494.02,0.7247,3864.165,11.1115,0.0356,0.4722,36.57,0.1887,0.107,0.2344,0.1191,0.8393,0.9355,0.9544,29.776,30.332,12.33,40.2,7.2861,,0.00012,2.4093,71799.907,8.63,0.1146,26.527,0.8078,0.1045,0.4723,6.08,1.0,0.999,0.9999,0.2493,8.703,8.703,0.0237,0.472,2.595e-05,104.3129
2024-06-06,0.2985,2620.6502,170.3815,0.457,164.345,85.008,0.1608,17.396,70688.73,0.521,493.85,0.7286,3798.817,10.6335,0.0358,0.4607,36.22,0.1862,0.1052,0.2311,0.1133,0.8041,0.9135,0.9393,29.125,30.089,12.079,39.168,7.1454,,0.00012,2.3014,70768.4069,8.44,0.1147,26.744,0.7836,0.1014,0.4736,5.9296,0.9996,1.0004,0.9999,0.2437,8.686,8.686,0.025,0.4753,2.522e-05,102.29
2024-06-07,0.271,2517.2254,162.7032,0.4513,156.915,80.043,0.1488,16.3572,69270.57,0.5017,482.07,0.6664,3690.39,9.806,0.0328,0.4196,33.59,0.1761,0.1001,0.2212,0.1133,0.7196,0.857,0.8754,27.022,28.076,11.5754,36.56,6.6454,,0.00011,2.1681,71007.9069,7.87,0.1126,25.126,0.725,0.0941,0.4365,6.0659,0.9996,0.9996,0.9999,0.2316,8.088,8.088,0.0223,0.4367,2.369e-05,97.4331
2024-06-08,0.2515,2423.5103,,0.435,166.645,79.708,0.1459,15.8023,69371.48,0.4928,469.23,0.6481,3673.601,9.9221,0.0316,0.3987,32.28,0.1654,0.0983,0.2079,0.1108,0.6917,0.7975,0.8273,26.828,26.555,10.881,34.5845,6.3835,,0.000106,2.2453,69546.0083,7.39,0.1149,23.545,0.6996,0.0903,0.4101,6.121,0.9998,1.0003,1.0,0.2141,7.7564,7.7564,0.0212,0.4101,2.321e-05,92.5127
2024-06-09,0.257,2479.9803,161.4153,0.4442,172.89,80.51,0.1471,16.1768,69682.9,0.4977,474.73,0.6538,3699.627,9.8087,0.0319,0.4164,32.9883,0.1703,0.0999,0.211,0.1099,0.696,0.8,0.8513,26.906,26.718,11.0299,35.5315,6.5065,,0.000109,2.2268,69606.5083,7.49,0.1168,23.658,0.7092,0.0915,0.4221,6.125,0.9999,1.0004,0.9999,0.2189,7.883,7.883,0.022,0.4219,2.348e-05,93.43
2024-06-10,0.254,2393.4102,159.8017,0.4387,178.505,79.805,0.144,15.8588,69608.6,0.4962,470.22,0.6487,3670.883,10.3633,0.0311,0.3826,32.27,0.1674,0.1,0.2057,0.1072,0.6776,0.784,0.8521,26.606,26.121,11.057,34.94,6.5179,,4.7e-05,2.2017,69400.7114,7.1972,0.1176,23.556,0.7075,0.0891,0.4129,5.7885,0.9995,1.0003,1.0,0.2194,7.8744,7.8744,0.0213,0.4133,2.291e-05,91.294
2024-06-11,0.2357,2261.0862,148.2792,0.422,172.465,77.113,0.138,15.0574,67280.16,0.4806,447.44,0.6219,3487.275,9.0293,0.0298,0.361,31.55,0.1601,0.0967,0.1963,0.1014,0.6331,0.754,0.8213,25.698,25.55,10.083,33.428,6.3885,,0.000102,2.1861,67363.8049,6.91,0.1165,22.63,0.6846,0.0873,0.3953,5.3835,0.9999,1.0004,1.0,0.2155,7.52,7.52,0.0205,0.3933,2.163e-05,87.2685
2024-06-12,0.2391,2298.1643,154.982,0.437,179.14,78.418,0.1456,15.931,68083.66,0.4899,453.33,0.6414,3554.823,9.9407,0.0313,0.3579,33.15,0.166,0.1001,0.2065,0.104,0.6763,0.7785,0.8508,26.065,26.721,10.496,34.91,6.7978,,0.000105,2.3844,68599.9066,7.1586,0.1166,23.636,0.6995,0.0917,0.4113,5.665,0.9997,1.0001,0.9999,0.2235,7.778,7.778,0.0212,0.4118,2.22e-05,89.9157
2024-06-13,0.224,2247.9802,147.1596,0.4217,175.56,79.213,0.1412,15.2768,66676.76,0.4791,434.28,0.6062,3476.988,10.0207,0.0296,0.2899,30.98,0.1558,0.0974,0.1976,0.1006,0.6365,0.7365,0.8184,25.292,26.101,9.82,33.1115,6.4107,,0.0001,2.0668,66831.8048,6.9636,0.1169,22.978,0.6786,0.0882,0.3925,5.403,0.9996,0.9998,0.9997,0.2122,7.441,7.441,0.0197,0.3971,2.118e-05,83.98
